성별,적발횟수,나이,알콜농도,측정일시,관할경찰서
남자,1,26,0.195,2022-07-07 22:56:00,아산경찰서
남자,1,53,0.091,2022-07-07 22:57:00,서귀포경찰서
남자,1,39,0.094,2022-07-07 22:58:00,화성동탄경찰서
남자,1,41,0.127,2022-07-07 22:59:00,김해서부경찰서
남자,1,52,0.184,2022-07-07 23:02:00,청주흥덕경찰서
남자,1,43,0.243,2022-07-07 23:03:00,강릉경찰서
남자,1,27,0.102,2022-07-07 23:03:00,평택경찰서
남자,1,34,0.085,2022-07-07 23:04:00,세종남부경찰서
남자,1,51,0.058,2022-07-07 23:05:00,인천미추홀경찰서
남자,1,46,0.096,2022-07-07 23:05:00,인천논현경찰서
남자,1,24,0.174,2022-07-07 23:05:00,서울광진경찰서
남자,1,51,0.062,2022-07-07 23:05:00,부천원미경찰서
남자,1,49,0.133,2022-07-07 23:06:00,서울도봉경찰서
남자,1,29,0.069,2022-07-07 23:10:00,전주완산경찰서
남자,1,25,0.048,2022-07-07 23:10:00,인천미추홀경찰서
남자,1,52,0.194,2022-07-07 23:11:00,양산경찰서
남자,1,46,0.214,2022-07-07 23:11:00,청주상당경찰서
남자,1,58,0.074,2022-07-07 23:12:00,서울중랑경찰서
남자,1,30,0.183,2022-07-07 23:13:00,부산강서경찰서
남자,1,47,0.244,2022-07-07 23:13:00,파주경찰서
남자,1,33,0.176,2022-07-07 23:14:00,창원서부경찰서
남자,1,30,0.183,2022-07-07 23:15:00,서울강서경찰서
남자,1,49,0.07,2022-07-07 23:19:00,제주동부경찰서
남자,1,44,0.13,2022-07-07 23:19:00,부산영도경찰서
남자,1,26,0.174,2022-07-07 23:20:00,서울중랑경찰서
남자,1,31,0.24,2022-07-07 23:20:00,대구달서경찰서
남자,1,41,0.095,2022-07-07 23:24:00,서울종로경찰서
남자,1,42,0.167,2022-07-07 23:25:00,대구수성경찰서
여자,1,33,0.148,2022-07-07 23:25:00,서울용산경찰서
남자,1,32,0.093,2022-07-07 23:29:00,수원남부경찰서
남자,1,27,0.197,2022-07-07 23:29:00,서울동작경찰서
남자,1,28,0.136,2022-07-07 23:30:00,서울방배경찰서
여자,1,24,0.181,2022-07-07 23:30:00,수원중부경찰서
남자,1,59,0.26,2022-07-07 23:30:00,해남경찰서
남자,1,40,0.03,2022-07-07 23:30:00,부천원미경찰서
남자,1,34,0.117,2022-07-07 23:33:00,수원중부경찰서
남자,1,31,0.041,2022-07-07 23:33:00,서울남대문경찰서
남자,1,36,0.077,2022-07-07 23:37:00,진주경찰서
남자,1,49,0.096,2022-07-07 23:38:00,인천미추홀경찰서
남자,1,32,0.19,2022-07-07 23:39:00,대전유성경찰서
여자,1,44,0.035,2022-07-07 23:44:00,포항남부경찰서
여자,1,26,0.163,2022-07-07 23:44:00,서울방배경찰서
남자,1,35,0.188,2022-07-07 23:44:00,원주경찰서
남자,1,44,0.207,2022-07-07 23:46:00,양주경찰서
남자,1,30,0.094,2022-07-07 23:46:00,광주남부경찰서
남자,1,26,0.186,2022-07-07 23:47:00,용인서부경찰서
남자,1,30,0.058,2022-07-07 23:47:00,삼척경찰서
남자,1,32,0.07,2022-07-07 23:48:00,여수경찰서
남자,1,30,0.278,2022-07-07 23:48:00,용인동부경찰서
남자,1,26,0.194,2022-07-07 23:49:00,화성동탄경찰서
남자,1,46,0.2,2022-07-07 23:49:00,통영경찰서
남자,1,48,0.119,2022-07-07 23:50:00,대전서부경찰서
남자,1,58,0.114,2022-07-07 23:52:00,서울구로경찰서
남자,1,27,0.146,2022-07-07 23:54:00,용인동부경찰서
남자,1,49,0.245,2022-07-07 23:55:00,인천계양경찰서
남자,1,31,0.111,2022-07-07 23:55:00,일산서부경찰서
여자,1,48,0.05,2022-07-07 23:57:00,부천원미경찰서
남자,1,45,0.09,2022-07-07 23:57:00,인천연수경찰서
남자,1,33,0.154,2022-07-07 23:59:00,부산남부경찰서
남자,1,27,0.16,2022-07-08 00:02:00,마산동부경찰서
남자,1,24,0.076,2022-07-08 00:02:00,서울서부경찰서
남자,1,20,0.059,2022-07-08 00:03:00,울산동부경찰서
남자,1,36,0.121,2022-07-08 00:04:00,용인동부경찰서
남자,1,26,0.088,2022-07-08 00:05:00,평택경찰서
남자,1,57,0.137,2022-07-08 00:10:00,공주경찰서
남자,1,35,0.076,2022-07-08 00:11:00,창원중부경찰서
남자,1,41,0.119,2022-07-08 00:13:00,성남수정경찰서
남자,1,30,0.166,2022-07-08 00:13:00,광주동부경찰서
남자,1,19,0.046,2022-07-08 00:13:00,수원중부경찰서
남자,1,23,0.046,2022-07-08 00:13:00,수원남부경찰서
남자,1,35,0.071,2022-07-08 00:16:00,수원중부경찰서
남자,1,45,0.311,2022-07-08 00:18:00,서울동대문경찰서
남자,1,26,0.148,2022-07-08 00:18:00,인천남동경찰서
남자,1,51,0.178,2022-07-08 00:19:00,속초경찰서
남자,1,43,0.132,2022-07-08 00:21:00,서울영등포경찰서
남자,1,65,0.15,2022-07-08 00:23:00,분당경찰서
남자,1,19,0.053,2022-07-08 00:23:00,평택경찰서
남자,1,35,0.123,2022-07-08 00:23:00,인천서부경찰서
여자,1,51,0.036,2022-07-08 00:24:00,이천경찰서
남자,1,23,0.131,2022-07-08 00:25:00,대구남부경찰서
남자,1,30,0.081,2022-07-08 00:26:00,부산사상경찰서
남자,1,50,0.107,2022-07-08 00:28:00,대전유성경찰서
남자,1,31,0.081,2022-07-08 00:29:00,서울수서경찰서
남자,1,29,0.128,2022-07-08 00:30:00,나주경찰서
남자,1,51,0.126,2022-07-08 00:30:00,인천남동경찰서
남자,1,34,0.259,2022-07-08 00:33:00,천안서북경찰서
여자,1,29,0.07,2022-07-08 00:35:00,서울성동경찰서
남자,1,19,0.108,2022-07-08 00:35:00,수원중부경찰서
남자,1,47,0.101,2022-07-08 00:36:00,대구북부경찰서
남자,1,21,0.076,2022-07-08 00:37:00,평택경찰서
남자,1,48,0.084,2022-07-08 00:38:00,대구달성경찰서
남자,1,32,0.114,2022-07-08 00:38:00,김포경찰서
남자,1,24,0.108,2022-07-08 00:39:00,평택경찰서
남자,1,24,0.31,2022-07-08 00:43:00,인천중부경찰서
남자,1,36,0.25,2022-07-08 00:49:00,김포경찰서
남자,1,60,0.08,2022-07-08 00:50:00,대구강북경찰서
남자,1,24,0.135,2022-07-08 00:53:00,평택경찰서
남자,1,61,0.132,2022-07-08 00:55:00,속초경찰서
남자,1,51,0.064,2022-07-08 00:58:00,광명경찰서
남자,1,28,0.224,2022-07-08 00:59:00,의정부경찰서
남자,1,37,0.123,2022-07-08 01:00:00,부산기장경찰서
남자,1,28,0.23,2022-07-08 01:02:00,안동경찰서
남자,1,55,0.187,2022-07-08 01:03:00,광주광산경찰서
남자,1,61,0.079,2022-07-08 01:05:00,남양주남부경찰서
남자,1,39,0.118,2022-07-08 01:06:00,평택경찰서
여자,1,49,0.114,2022-07-08 01:09:00,천안서북경찰서
남자,1,54,0.182,2022-07-08 01:10:00,수원남부경찰서
남자,1,29,0.22,2022-07-08 01:12:00,부산연제경찰서
남자,1,34,0.157,2022-07-08 01:17:00,의왕경찰서
남자,1,44,0.079,2022-07-08 01:18:00,수원중부경찰서
남자,1,35,0.147,2022-07-08 01:21:00,대전유성경찰서
남자,1,21,0.19,2022-07-08 01:21:00,시흥경찰서
남자,1,39,0.151,2022-07-08 01:25:00,광주경찰서
남자,1,35,0.154,2022-07-08 01:25:00,안산상록경찰서
남자,1,26,0.172,2022-07-08 01:27:00,울산남부경찰서
남자,1,47,0.14,2022-07-08 01:34:00,서울수서경찰서
남자,1,47,0.062,2022-07-08 01:34:00,광주경찰서
남자,1,42,0.143,2022-07-08 01:37:00,부천오정경찰서
남자,1,25,0.154,2022-07-08 01:40:00,용인동부경찰서
남자,1,51,0.109,2022-07-08 01:41:00,천안서북경찰서
남자,1,43,0.201,2022-07-08 01:48:00,평택경찰서
남자,1,29,0.126,2022-07-08 01:51:00,분당경찰서
남자,1,45,0.154,2022-07-08 01:52:00,서울은평경찰서
여자,1,29,0.188,2022-07-08 01:53:00,용인동부경찰서
남자,1,26,0.145,2022-07-08 01:53:00,춘천경찰서
남자,1,37,0.155,2022-07-08 01:53:00,인천서부경찰서
남자,1,40,0.064,2022-07-08 01:54:00,수원서부경찰서
남자,1,29,0.079,2022-07-08 01:58:00,인천미추홀경찰서
남자,1,45,0.153,2022-07-08 01:58:00,광주광산경찰서
남자,1,40,0.2,2022-07-08 02:02:00,서울수서경찰서
남자,1,42,0.079,2022-07-08 02:05:00,춘천경찰서
남자,1,43,0.174,2022-07-08 02:05:00,서울서대문경찰서
남자,1,29,0.053,2022-07-08 02:05:00,분당경찰서
남자,1,53,0.097,2022-07-08 02:05:00,서귀포경찰서
남자,1,54,0.253,2022-07-08 02:07:00,과천경찰서
남자,1,40,0.145,2022-07-08 02:08:00,속초경찰서
여자,1,33,0.143,2022-07-08 02:08:00,칠곡경찰서
남자,1,27,0.117,2022-07-08 02:09:00,일산동부경찰서
남자,1,38,0.135,2022-07-08 02:10:00,대구달성경찰서
여자,1,54,0.138,2022-07-08 02:10:00,서울강동경찰서
남자,1,31,0.101,2022-07-08 02:12:00,서울성북경찰서
남자,1,33,0.153,2022-07-08 02:13:00,일산동부경찰서
남자,1,29,0.151,2022-07-08 02:14:00,경산경찰서
남자,1,39,0.202,2022-07-08 02:15:00,세종북부경찰서
남자,1,34,0.185,2022-07-08 02:18:00,부산금정경찰서
남자,1,41,0.103,2022-07-08 02:25:00,고양경찰서
여자,1,60,0.098,2022-07-08 02:27:00,대구성서경찰서
남자,1,40,0.16,2022-07-08 02:28:00,홍천경찰서
남자,1,29,0.193,2022-07-08 02:29:00,광주서부경찰서
여자,1,39,0.094,2022-07-08 02:31:00,포천경찰서
남자,1,49,0.182,2022-07-08 02:36:00,화성서부경찰서
남자,1,31,0.227,2022-07-08 02:49:00,수원중부경찰서
남자,1,41,0.21,2022-07-08 02:50:00,창원서부경찰서
남자,1,41,0.139,2022-07-08 02:50:00,천안동남경찰서
남자,1,28,0.261,2022-07-08 02:53:00,강릉경찰서
남자,1,26,0.116,2022-07-08 02:55:00,서울구로경찰서
남자,1,28,0.14,2022-07-08 03:05:00,충주경찰서
남자,1,28,0.179,2022-07-08 03:07:00,평택경찰서
남자,1,39,0.19,2022-07-08 03:08:00,의정부경찰서
여자,1,29,0.146,2022-07-08 03:09:00,대전동부경찰서
남자,1,48,0.134,2022-07-08 03:10:00,화성동탄경찰서
남자,1,36,0.18,2022-07-08 03:18:00,홍천경찰서
남자,1,38,0.043,2022-07-08 03:24:00,시흥경찰서
남자,1,52,0.086,2022-07-08 03:30:00,여주경찰서
여자,1,41,0.122,2022-07-08 03:33:00,태안경찰서
남자,1,29,0.129,2022-07-08 03:34:00,고양경찰서
남자,1,52,0.082,2022-07-08 03:36:00,광주광산경찰서
남자,1,33,0.035,2022-07-08 03:42:00,서울광진경찰서
남자,1,48,0.198,2022-07-08 03:43:00,부산남부경찰서
남자,1,24,0.145,2022-07-08 03:48:00,서울관악경찰서
남자,1,30,0.179,2022-07-08 03:54:00,용인동부경찰서
남자,1,36,0.145,2022-07-08 03:58:00,서울금천경찰서
남자,1,71,0.031,2022-07-08 03:58:00,대구서부경찰서
남자,1,24,0.149,2022-07-08 04:01:00,경산경찰서
남자,1,25,0.117,2022-07-08 04:04:00,제주동부경찰서
여자,1,26,0.364,2022-07-08 04:07:00,서울강남경찰서
남자,1,23,0.091,2022-07-08 04:07:00,수원남부경찰서
남자,1,75,0.135,2022-07-08 04:10:00,삼척경찰서
남자,1,24,0.045,2022-07-08 04:12:00,완주경찰서
남자,1,49,0.098,2022-07-08 04:18:00,광주서부경찰서
남자,1,21,0.196,2022-07-08 04:30:00,청주청원경찰서
남자,1,28,0.089,2022-07-08 04:36:00,서울동작경찰서
남자,1,33,0.149,2022-07-08 04:46:00,대전중부경찰서
여자,1,27,0.077,2022-07-08 04:47:00,서울방배경찰서
여자,1,39,0.123,2022-07-08 04:56:00,서울동작경찰서
남자,1,41,0.109,2022-07-08 04:57:00,서울중부경찰서
남자,1,31,0.164,2022-07-08 04:58:00,인천계양경찰서
남자,1,19,0.139,2022-07-08 05:03:00,부산진경찰서
남자,1,36,0.221,2022-07-08 05:04:00,익산경찰서
여자,1,44,0.162,2022-07-08 05:15:00,울산중부경찰서
남자,1,42,0.152,2022-07-08 05:17:00,전주완산경찰서
남자,1,25,0.045,2022-07-08 05:20:00,인천부평경찰서
남자,1,37,0.201,2022-07-08 05:26:00,진해경찰서
남자,1,21,0.124,2022-07-08 05:26:00,전주덕진경찰서
남자,1,50,0.117,2022-07-08 05:39:00,고양경찰서
남자,1,23,0.04,2022-07-08 05:44:00,서울마포경찰서
남자,1,36,0.075,2022-07-08 05:46:00,서울용산경찰서
남자,1,37,0.076,2022-07-08 06:00:00,부산동부경찰서
남자,1,56,0.106,2022-07-08 06:01:00,마산중부경찰서
여자,1,28,0.18,2022-07-08 06:02:00,부산진경찰서
남자,1,48,0.125,2022-07-08 06:04:00,태백경찰서
남자,1,54,0.101,2022-07-08 06:23:00,서천경찰서
남자,1,37,0.18,2022-07-08 06:25:00,부산진경찰서
남자,1,44,0.136,2022-07-08 06:28:00,대전서부경찰서
남자,1,46,0.076,2022-07-08 06:36:00,부산해운대경찰서
남자,1,57,0.039,2022-07-08 06:40:00,오산경찰서
남자,1,56,0.148,2022-07-08 06:45:00,목포경찰서
남자,1,48,0.204,2022-07-08 07:06:00,서울강남경찰서
남자,1,25,0.058,2022-07-08 07:13:00,인천남동경찰서
남자,1,49,0.086,2022-07-08 07:21:00,하남경찰서
남자,1,36,0.136,2022-07-08 07:31:00,광주서부경찰서
남자,1,46,0.049,2022-07-08 07:37:00,서울금천경찰서
남자,1,22,0.095,2022-07-08 07:43:00,성남수정경찰서
남자,1,62,0.167,2022-07-08 08:07:00,평창경찰서
남자,1,33,0.138,2022-07-08 08:18:00,부산금정경찰서
여자,1,23,0.077,2022-07-08 08:25:00,포천경찰서
남자,1,23,0.105,2022-07-08 08:36:00,인천남동경찰서
남자,1,27,0.108,2022-07-08 08:45:00,서울영등포경찰서
남자,1,40,0.144,2022-07-08 08:53:00,동두천경찰서
남자,1,20,0.092,2022-07-08 08:59:00,청주청원경찰서
남자,1,28,0.168,2022-07-08 09:09:00,경산경찰서
남자,1,48,0.072,2022-07-08 09:09:00,인천중부경찰서
남자,1,26,0.045,2022-07-08 09:17:00,강릉경찰서
남자,1,51,0.1,2022-07-08 09:20:00,서울성동경찰서
남자,1,39,0.069,2022-07-08 09:43:00,서울관악경찰서
남자,1,29,0.227,2022-07-08 09:49:00,성주경찰서
남자,1,32,0.15,2022-07-08 10:33:00,인천삼산경찰서
남자,1,34,0.049,2022-07-08 11:02:00,서울수서경찰서
남자,1,44,0.034,2022-07-08 11:26:00,부천오정경찰서
남자,1,29,0.047,2022-07-08 12:23:00,서울종로경찰서
남자,1,34,0.058,2022-07-08 12:29:00,서울강남경찰서
남자,1,68,0.2,2022-07-08 12:36:00,진주경찰서
남자,1,63,0.293,2022-07-08 12:48:00,고창경찰서
남자,1,81,0.046,2022-07-08 13:14:00,울릉경찰서
남자,1,41,0.08,2022-07-08 13:56:00,광양경찰서
남자,1,59,0.038,2022-07-08 14:00:00,영암경찰서
남자,1,52,0.206,2022-07-08 14:46:00,대전중부경찰서
남자,1,57,0.118,2022-07-08 14:59:00,청주청원경찰서
남자,1,42,0.064,2022-07-08 15:03:00,서울양천경찰서
남자,1,65,0.085,2022-07-08 15:09:00,영덕경찰서
남자,1,49,0.245,2022-07-08 15:27:00,보성경찰서
남자,1,61,0.165,2022-07-08 15:41:00,천안동남경찰서
남자,1,63,0.247,2022-07-08 16:13:00,천안동남경찰서
남자,1,37,0.108,2022-07-08 16:15:00,시흥경찰서
남자,1,56,0.152,2022-07-08 16:19:00,부산강서경찰서
남자,1,55,0.07,2022-07-08 16:28:00,군산경찰서
남자,1,62,0.277,2022-07-08 16:56:00,무주경찰서
남자,1,56,0.039,2022-07-08 17:12:00,화성동탄경찰서
남자,1,70,0.125,2022-07-08 17:12:00,완도경찰서
남자,1,63,0.251,2022-07-08 17:22:00,청주상당경찰서
남자,1,58,0.156,2022-07-08 17:54:00,서울혜화경찰서
남자,1,53,0.134,2022-07-08 17:55:00,당진경찰서
여자,1,42,0.124,2022-07-08 17:57:00,남양주북부경찰서
남자,1,70,0.128,2022-07-08 18:25:00,광주경찰서
남자,1,73,0.16,2022-07-08 18:27:00,서귀포경찰서
여자,1,46,0.267,2022-07-08 18:37:00,구미경찰서
남자,1,47,0.135,2022-07-08 18:58:00,천안서북경찰서
남자,1,68,0.066,2022-07-08 19:00:00,평택경찰서
남자,1,75,0.081,2022-07-08 19:01:00,일산서부경찰서
남자,1,71,0.167,2022-07-08 19:08:00,안산상록경찰서
남자,1,23,0.04,2022-07-08 19:18:00,안성경찰서
남자,1,51,0.095,2022-07-08 19:18:00,평택경찰서
남자,1,34,0.073,2022-07-08 19:27:00,광주광산경찰서
남자,1,62,0.125,2022-07-08 19:27:00,천안동남경찰서
남자,1,59,0.031,2022-07-08 19:45:00,대구달성경찰서
남자,1,62,0.098,2022-07-08 20:01:00,울릉경찰서
남자,1,54,0.066,2022-07-08 20:01:00,산청경찰서
남자,1,54,0.098,2022-07-08 20:04:00,홍천경찰서
남자,1,67,0.074,2022-07-08 20:05:00,홍천경찰서
남자,1,57,0.078,2022-07-08 20:08:00,광명경찰서
남자,1,66,0.092,2022-07-08 20:14:00,홍천경찰서
남자,1,56,0.108,2022-07-08 20:16:00,합천경찰서
남자,1,51,0.228,2022-07-08 20:17:00,상주경찰서
여자,1,38,0.175,2022-07-08 20:19:00,전주덕진경찰서
남자,1,59,0.108,2022-07-08 20:21:00,홍천경찰서
여자,1,67,0.141,2022-07-08 20:31:00,김포경찰서
남자,1,48,0.045,2022-07-08 20:36:00,당진경찰서
남자,1,46,0.139,2022-07-08 20:42:00,고양경찰서
남자,1,46,0.067,2022-07-08 20:43:00,울산동부경찰서
여자,1,52,0.108,2022-07-08 20:45:00,화성동탄경찰서
남자,1,26,0.052,2022-07-08 20:46:00,평택경찰서
남자,1,42,0.184,2022-07-08 20:51:00,서울송파경찰서
남자,1,52,0.043,2022-07-08 20:52:00,화성동탄경찰서
남자,1,59,0.12,2022-07-08 20:52:00,울산북부경찰서
남자,1,49,0.046,2022-07-08 20:54:00,울릉경찰서
남자,1,38,0.061,2022-07-08 21:03:00,진주경찰서
남자,1,54,0.131,2022-07-08 21:07:00,서울서초경찰서
남자,1,64,0.064,2022-07-08 21:07:00,영천경찰서
남자,1,41,0.062,2022-07-08 21:08:00,안양만안경찰서
남자,1,30,0.161,2022-07-08 21:08:00,평택경찰서
남자,1,38,0.095,2022-07-08 21:13:00,제주서부경찰서
남자,1,72,0.038,2022-07-08 21:13:00,울산울주경찰서
남자,1,39,0.147,2022-07-08 21:14:00,인천남동경찰서
여자,1,41,0.089,2022-07-08 21:18:00,여주경찰서
남자,1,56,0.047,2022-07-08 21:19:00,화성서부경찰서
남자,1,26,0.031,2022-07-08 21:19:00,수원서부경찰서
남자,1,36,0.102,2022-07-08 21:22:00,제주서부경찰서
남자,1,32,0.07,2022-07-08 21:22:00,논산경찰서
남자,1,50,0.03,2022-07-08 21:23:00,울산동부경찰서
남자,1,54,0.077,2022-07-08 21:24:00,인천서부경찰서
남자,1,32,0.136,2022-07-08 21:26:00,대전중부경찰서
남자,1,48,0.106,2022-07-08 21:28:00,포항남부경찰서
남자,1,62,0.051,2022-07-08 21:31:00,화성서부경찰서
남자,1,61,0.133,2022-07-08 21:32:00,논산경찰서
남자,1,64,0.037,2022-07-08 21:33:00,청주청원경찰서
여자,1,50,0.113,2022-07-08 21:33:00,광양경찰서
여자,1,54,0.131,2022-07-08 21:34:00,성주경찰서
여자,1,48,0.076,2022-07-08 21:35:00,아산경찰서
남자,1,76,0.221,2022-07-08 21:36:00,양평경찰서
남자,2,76,0.221,2022-07-08 21:36:00,가평경찰서
남자,1,65,0.077,2022-07-08 21:36:00,안성경찰서
남자,1,52,0.097,2022-07-08 21:37:00,울릉경찰서
여자,1,52,0.18,2022-07-08 21:37:00,구리경찰서
남자,1,46,0.054,2022-07-08 21:38:00,광주광산경찰서
여자,1,27,0.15,2022-07-08 21:39:00,구미경찰서
남자,1,61,0.064,2022-07-08 21:39:00,이천경찰서
여자,1,53,0.108,2022-07-08 21:39:00,아산경찰서
남자,1,46,0.078,2022-07-08 21:40:00,삼척경찰서
남자,1,41,0.181,2022-07-08 21:40:00,광주광산경찰서
남자,1,31,0.218,2022-07-08 21:41:00,대전동부경찰서
남자,1,38,0.031,2022-07-08 21:43:00,천안동남경찰서
남자,1,45,0.079,2022-07-08 21:43:00,울산동부경찰서
여자,1,55,0.041,2022-07-08 21:45:00,원주경찰서
남자,1,71,0.16,2022-07-08 21:45:00,화성동탄경찰서
남자,1,41,0.14,2022-07-08 21:46:00,파주경찰서
남자,1,52,0.062,2022-07-08 21:47:00,구미경찰서
남자,1,38,0.071,2022-07-08 21:49:00,광주경찰서
남자,1,43,0.096,2022-07-08 21:50:00,제주동부경찰서
남자,1,42,0.088,2022-07-08 21:50:00,화성서부경찰서
남자,1,48,0.101,2022-07-08 21:50:00,평택경찰서
남자,1,34,0.034,2022-07-08 21:50:00,울산북부경찰서
남자,1,59,0.058,2022-07-08 21:53:00,부산사상경찰서
남자,1,27,0.039,2022-07-08 21:54:00,평택경찰서
남자,1,47,0.213,2022-07-08 21:55:00,김제경찰서
여자,1,42,0.186,2022-07-08 21:56:00,원주경찰서
남자,1,24,0.05,2022-07-08 21:56:00,천안동남경찰서
남자,1,34,0.047,2022-07-08 21:56:00,광주경찰서
남자,1,24,0.049,2022-07-08 21:57:00,전주완산경찰서
남자,1,37,0.176,2022-07-08 21:57:00,천안서북경찰서
여자,1,37,0.15,2022-07-08 21:58:00,영천경찰서
남자,1,53,0.126,2022-07-08 21:58:00,양주경찰서
여자,1,49,0.068,2022-07-08 21:59:00,경주경찰서
남자,1,26,0.089,2022-07-08 22:03:00,여수경찰서
남자,1,60,0.073,2022-07-08 22:05:00,양산경찰서
여자,1,63,0.145,2022-07-08 22:05:00,수원남부경찰서
남자,1,29,0.12,2022-07-08 22:07:00,서울중랑경찰서
남자,1,45,0.058,2022-07-08 22:07:00,부산기장경찰서
남자,1,49,0.096,2022-07-08 22:07:00,아산경찰서
남자,1,49,0.066,2022-07-08 22:07:00,광주북부경찰서
남자,1,64,0.145,2022-07-08 22:07:00,천안동남경찰서
